transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,event_time,time_since_last_tx_tmp,time_since_last_transaction_imp,hour_of_day,day_of_week,is_weekend,month,txns_1h,amt_24h,uniq_rcv_7d,avg_gap_mins_10
T685545,2023-11-10T09:08:12.544Z,ACC863173,ACC608477,667.16,withdrawal,grocery,Toronto,pos,False,,0.62,13.0,0.02,card,51.172.248.212,D7965232,2023-11-10T09:08:12.544Z,,2566.543702108889,9,6,0,11,0,0.0,0,106045.89166666666
T2626431,2023-11-12T22:16:53.303Z,ACC913665,ACC559442,1285.8,deposit,other,Toronto,web,False,6548.915408061112,1.36,7.0,0.18,UPI,232.192.49.201,D8508884,2023-11-12T22:16:53.303Z,6548.915408061112,6548.915408061112,22,1,1,11,0,0.0,0,76567.94666666666
T353268,2023-12-11T17:02:03.335Z,ACC430294,ACC707233,336.68,withdrawal,travel,Toronto,web,False,,-0.46,13.0,0.94,wire_transfer,186.242.41.92,D6699516,2023-12-11T17:02:03.335Z,,2566.543702108889,17,2,0,12,0,0.0,0,72056.80666666667
T4233997,2023-12-09T09:45:38.429Z,ACC944036,ACC322532,1847.93,deposit,utilities,Dubai,atm,False,7281.329276806944,0.05,17.0,0.61,wire_transfer,53.209.240.177,D3707679,2023-12-09T09:45:38.429Z,7281.329276806944,7281.329276806944,9,7,1,12,0,0.0,0,62669.88333333334
T2319753,2023-12-03T07:59:00.946Z,ACC393476,ACC569394,10.0,transfer,retail,Dubai,mobile,False,-42.493513810833335,0.16,11.0,0.88,wire_transfer,107.249.107.239,D6508651,2023-12-03T07:59:00.946Z,42.493513810833335,42.493513810833335,7,1,1,12,0,0.0,0,9999.0
T475000,2023-11-15T03:01:39.025Z,ACC578749,ACC442373,79.75,payment,entertainment,Sydney,web,False,352.3867468588889,0.94,12.0,0.38,wire_transfer,167.205.228.13,D2479016,2023-11-15T03:01:39.025Z,352.3867468588889,352.3867468588889,3,4,0,11,0,0.0,0,70560.18611111112
T4509110,2023-11-22T07:22:54.736Z,ACC824929,ACC795000,394.52,withdrawal,utilities,New York,web,False,3566.2439651158334,0.83,2.0,0.86,ACH,214.36.91.172,D4772781,2023-11-22T07:22:54.736Z,3566.2439651158334,3566.2439651158334,7,4,0,11,0,0.0,0,71014.14166666666
T514814,2023-12-15T19:16:19.563Z,ACC913703,ACC306139,132.1,deposit,restaurant,Toronto,mobile,False,6263.058488770555,-0.69,5.0,0.67,card,200.77.54.1,D3706306,2023-12-15T19:16:19.563Z,6263.058488770555,6263.058488770555,19,6,0,12,0,0.0,0,86607.40000000001
T1596878,2023-11-17T07:04:15.985Z,ACC771242,ACC518301,243.78,deposit,travel,Sydney,mobile,False,1061.805089315278,1.87,19.0,0.9,UPI,88.117.154.122,D7615667,2023-11-17T07:04:15.985Z,1061.805089315278,1061.805089315278,7,6,0,11,0,0.0,0,110480.05555555556
T2693288,2023-11-23T05:59:32.135Z,ACC725236,ACC963514,132.26,payment,retail,Dubai,atm,False,263.81900551583334,1.5,15.0,0.56,wire_transfer,177.208.97.168,D8774903,2023-11-23T05:59:32.135Z,263.81900551583334,263.81900551583334,5,5,0,11,0,0.0,0,115416.69166666668
T1358688,2023-11-21T14:49:07.256Z,ACC966006,ACC131047,14.78,transfer,entertainment,Singapore,atm,False,,0.27,6.0,0.16,UPI,180.32.237.225,D4236907,2023-11-21T14:49:07.256Z,,2566.543702108889,14,3,0,11,0,0.0,0,84108.84666666666
T2694334,2023-12-09T09:20:46.083Z,ACC432350,ACC301703,24.69,payment,online,Berlin,pos,False,4877.315248820833,-0.29,4.0,0.46,card,135.174.52.92,D7095219,2023-12-09T09:20:46.083Z,4877.315248820833,4877.315248820833,9,7,1,12,0,0.0,2,59848.33809523809
T3431943,2023-12-25T23:43:50.861Z,ACC911128,ACC747396,37.18,payment,other,Berlin,pos,False,3148.438659353611,-0.96,3.0,0.23,ACH,239.25.168.78,D7029356,2023-12-25T23:43:50.861Z,3148.438659353611,3148.438659353611,23,2,0,12,0,0.0,0,30735.3380952381
T346029,2023-12-30T01:57:29.121Z,ACC648281,ACC841458,457.72,withdrawal,online,Sydney,web,False,8403.320730453333,-0.18,6.0,0.04,UPI,76.135.189.235,D3896893,2023-12-30T01:57:29.121Z,8403.320730453333,8403.320730453333,1,7,1,12,0,0.0,0,83785.89583333333
T400189,2023-12-12T07:33:46.983Z,ACC740297,ACC573845,10.59,transfer,utilities,Sydney,web,False,,-0.06,4.0,0.63,wire_transfer,51.177.87.84,D3517076,2023-12-12T07:33:46.983Z,,2566.543702108889,7,3,0,12,0,0.0,0,54799.63888888888
T384885,2023-12-26T01:54:06.171Z,ACC301056,ACC876134,101.52,withdrawal,other,Toronto,web,False,68.20284114416667,-0.1,10.0,0.39,ACH,52.107.69.34,D3925453,2023-12-26T01:54:06.171Z,68.20284114416667,68.20284114416667,1,3,0,12,0,0.0,1,56662.54444444445
T598809,2023-11-23T04:12:21.186Z,ACC978236,ACC145255,1252.32,deposit,grocery,London,web,False,,-0.64,4.0,0.78,ACH,187.38.48.187,D1006140,2023-11-23T04:12:21.186Z,,2566.543702108889,4,5,0,11,0,0.0,0,95452.5
T1072375,2023-12-27T05:59:54.541Z,ACC528000,ACC400685,13.98,transfer,restaurant,Berlin,mobile,False,,0.34,10.0,0.79,ACH,189.245.209.162,D8982923,2023-12-27T05:59:54.541Z,,2566.543702108889,5,4,0,12,0,0.0,1,44680.98518518519
T3989707,2023-11-22T03:01:29.344Z,ACC537072,ACC239597,14.14,payment,grocery,Dubai,web,False,4612.565602798611,0.48,6.0,0.87,UPI,76.122.79.35,D8115685,2023-11-22T03:01:29.344Z,4612.565602798611,4612.565602798611,3,4,0,11,0,0.0,0,78729.16666666667
T5009574,2024-01-01T17:02:41.665Z,ACC742410,ACC838046,886.85,deposit,other,Sydney,pos,False,3049.223203652778,1.67,12.0,0.8,UPI,32.129.221.123,D7236786,2024-01-01T17:02:41.665Z,3049.223203652778,3049.223203652778,17,2,0,1,0,0.0,0,81143.10833333332
T3898782,2023-12-07T04:31:05.939Z,ACC748042,ACC897115,973.14,deposit,travel,Sydney,web,False,210.7919795755556,0.18,13.0,0.75,card,47.107.73.94,D6674571,2023-12-07T04:31:05.939Z,210.7919795755556,210.7919795755556,4,5,0,12,0,0.0,0,153838.81666666668
T2028333,2023-11-24T16:51:31.434Z,ACC465794,ACC241867,197.36,withdrawal,other,Singapore,atm,False,3034.899120492778,1.01,11.0,0.69,card,19.227.82.254,D6861014,2023-11-24T16:51:31.434Z,3034.899120492778,3034.899120492778,16,6,0,11,0,0.0,0,65054.63095238095
T1464770,2023-11-16T19:46:46.304Z,ACC558329,ACC365788,90.32,payment,grocery,New York,mobile,False,6299.087033498611,2.26,1.0,0.7,card,118.208.83.8,D4501490,2023-11-16T19:46:46.304Z,6299.087033498611,6299.087033498611,19,5,0,11,0,0.0,0,60511.446666666656
T351427,2023-12-31T01:41:58.285Z,ACC736101,ACC934336,10.15,transfer,travel,Dubai,mobile,False,,1.29,1.0,0.34,ACH,55.68.161.131,D5267233,2023-12-31T01:41:58.285Z,,2566.543702108889,1,1,1,12,0,0.0,0,134405.51111111112
T351730,2023-12-31T08:28:48.232Z,ACC139072,ACC205613,240.78,payment,grocery,Toronto,web,True,2621.125281956111,1.57,6.0,0.58,ACH,123.197.220.45,D5848131,2023-12-31T08:28:48.232Z,2621.125281956111,2621.125281956111,8,1,1,12,0,0.0,0,103027.76666666668
T3619021,2023-12-30T20:51:45.653Z,ACC681296,ACC239689,0.01,withdrawal,retail,Toronto,web,False,2635.305468860278,-1.59,14.0,0.56,card,27.12.115.209,D1948393,2023-12-30T20:51:45.653Z,2635.305468860278,2635.305468860278,20,7,1,12,0,18.88,1,73088.82142857143
T3140675,2023-12-07T15:39:26.239Z,ACC460630,ACC190243,1055.13,deposit,restaurant,Tokyo,mobile,False,5229.788805018334,-0.66,8.0,0.31,wire_transfer,159.76.254.143,D3503567,2023-12-07T15:39:26.239Z,5229.788805018334,5229.788805018334,15,5,0,12,0,0.0,0,53113.43125
T1138011,2023-11-08T07:02:49.614Z,ACC596660,ACC609388,1.52,payment,online,London,pos,False,3105.8668798419444,-0.38,10.0,0.76,wire_transfer,83.162.193.142,D3023683,2023-11-08T07:02:49.614Z,3105.8668798419444,3105.8668798419444,7,4,0,11,0,0.0,0,51121.254166666666
T1528594,2023-11-11T19:03:25.291Z,ACC838572,ACC628346,7.62,payment,other,Singapore,atm,False,347.13986102833337,0.36,1.0,0.11,wire_transfer,73.194.43.162,D5719738,2023-11-11T19:03:25.291Z,347.13986102833337,347.13986102833337,19,7,1,11,0,0.0,0,64107.175
T2523113,2023-12-18T22:01:10.924Z,ACC165842,ACC928446,612.0,deposit,restaurant,New York,web,False,4699.236775006389,-1.72,4.0,0.29,card,166.239.21.14,D5301390,2023-12-18T22:01:10.924Z,4699.236775006389,4699.236775006389,22,2,0,12,0,0.0,0,63731.01111111111
T1672409,2023-12-12T08:17:54.997Z,ACC906185,ACC116763,460.32,withdrawal,online,Sydney,web,False,5691.760448165278,0.51,1.0,0.32,wire_transfer,3.163.75.115,D8910563,2023-12-12T08:17:54.997Z,5691.760448165278,5691.760448165278,8,3,0,12,0,0.0,0,56472.57777777777
T4921432,2023-12-30T08:13:30.088Z,ACC331358,ACC762531,152.65,withdrawal,travel,New York,pos,False,4561.979070143056,0.23,20.0,0.57,card,204.114.241.237,D6839332,2023-12-30T08:13:30.088Z,4561.979070143056,4561.979070143056,8,7,1,12,0,0.0,0,71701.03333333333
T1027048,2023-11-25T10:19:37.297Z,ACC582879,ACC161954,536.39,deposit,other,Sydney,pos,False,3503.00771597,0.01,1.0,0.25,card,215.155.106.240,D6271502,2023-11-25T10:19:37.297Z,3503.00771597,3503.00771597,10,7,1,11,0,0.0,0,39434.73333333334
T1391737,2023-12-15T16:55:31.617Z,ACC728195,ACC756782,8.13,transfer,utilities,Singapore,pos,False,4003.443161076667,-0.32,9.0,0.95,wire_transfer,48.24.68.52,D9193862,2023-12-15T16:55:31.617Z,4003.443161076667,4003.443161076667,16,6,0,12,0,0.0,1,77379.86944444444
T119614,2023-11-22T17:26:50.149Z,ACC135062,ACC715319,697.49,withdrawal,retail,Toronto,atm,False,,0.43,4.0,0.74,card,109.127.208.202,D5644178,2023-11-22T17:26:50.149Z,,2566.543702108889,17,4,0,11,0,0.0,0,58328.033333333326
T4517609,2023-11-17T20:46:50.850Z,ACC607407,ACC172409,41.15,transfer,online,Berlin,web,False,1638.7677654783336,0.6,14.0,0.9,UPI,211.143.181.175,D4461174,2023-11-17T20:46:50.850Z,1638.7677654783336,1638.7677654783336,20,6,0,11,0,0.0,0,55458.41111111111
T217919,2023-11-15T08:52:49.160Z,ACC100305,ACC664640,59.21,payment,restaurant,Singapore,mobile,False,,0.63,19.0,0.89,wire_transfer,14.35.114.132,D4388596,2023-11-15T08:52:49.160Z,,2566.543702108889,8,4,0,11,0,0.0,0,216271.0583333333
T4427678,2023-11-25T16:35:41.619Z,ACC720455,ACC906543,33.33,transfer,other,Toronto,atm,False,3108.774368536389,-0.88,18.0,0.9,wire_transfer,132.104.136.144,D6053370,2023-11-25T16:35:41.619Z,3108.774368536389,3108.774368536389,16,7,1,11,0,0.0,0,102341.61666666664
T1315813,2023-12-27T05:44:47.682Z,ACC563919,ACC635645,27.65,withdrawal,grocery,London,mobile,False,6800.238725832222,1.31,6.0,0.29,wire_transfer,161.225.49.152,D1391248,2023-12-27T05:44:47.682Z,6800.238725832222,6800.238725832222,5,4,0,12,0,0.0,0,52702.72380952382
T122779,2023-11-13T02:08:26.321Z,ACC658506,ACC104847,43.94,payment,restaurant,Sydney,mobile,False,,0.89,1.0,0.18,card,62.158.237.11,D5380156,2023-11-13T02:08:26.321Z,,2566.543702108889,2,2,0,11,0,0.0,0,87866.38333333333
T3099829,2023-11-29T07:01:31.711Z,ACC697997,ACC549419,38.99,payment,grocery,Tokyo,atm,False,5972.753851738055,-0.16,1.0,0.75,wire_transfer,233.69.156.134,D6347987,2023-11-29T07:01:31.711Z,5972.753851738055,5972.753851738055,7,4,0,11,0,0.0,0,133683.8777777778
T1102822,2023-12-15T03:26:33.034Z,ACC423976,ACC503945,724.78,deposit,utilities,Singapore,pos,False,,1.26,9.0,0.19,UPI,132.183.188.128,D1802816,2023-12-15T03:26:33.034Z,,2566.543702108889,3,6,0,12,0,0.0,0,39788.41666666666
T3995390,2023-12-16T03:23:01.414Z,ACC873361,ACC979607,271.32,payment,entertainment,Singapore,pos,False,4543.970440172499,1.69,20.0,0.61,card,178.54.146.7,D9137743,2023-12-16T03:23:01.414Z,4543.970440172499,4543.970440172499,3,7,1,12,0,0.0,0,66713.64333333334
T2578064,2023-11-29T08:32:56.079Z,ACC963480,ACC102117,50.2,transfer,online,Tokyo,web,False,7927.485742095556,1.39,14.0,0.47,card,55.121.254.85,D2114317,2023-11-29T08:32:56.079Z,7927.485742095556,7927.485742095556,8,4,0,11,0,0.0,0,104808.8625
T4209647,2023-12-28T18:16:05.986Z,ACC783859,ACC992058,992.73,deposit,other,Sydney,pos,False,2475.5747552722223,-0.95,5.0,0.86,wire_transfer,242.127.232.219,D5050787,2023-12-28T18:16:05.986Z,2475.5747552722223,2475.5747552722223,18,5,0,12,0,0.0,0,116519.98333333334
T4986057,2023-12-20T13:40:23.472Z,ACC228773,ACC552998,25.15,transfer,restaurant,Berlin,mobile,False,3998.9607020852777,-0.0,15.0,0.36,card,120.163.127.207,D6303471,2023-12-20T13:40:23.472Z,3998.9607020852777,3998.9607020852777,13,4,0,12,0,0.0,0,100328.7611111111
T1414005,2023-11-18T19:45:13.874Z,ACC851753,ACC329582,820.75,withdrawal,restaurant,Tokyo,pos,False,,-1.2,13.0,0.03,UPI,208.65.244.219,D8133821,2023-11-18T19:45:13.874Z,,2566.543702108889,19,7,1,11,0,0.0,0,66957.27222222222
T931039,2023-11-13T09:25:21.235Z,ACC848585,ACC104414,132.74,payment,restaurant,Singapore,atm,False,4387.290817481389,0.66,19.0,0.41,card,9.25.110.64,D2462162,2023-11-13T09:25:21.235Z,4387.290817481389,4387.290817481389,9,2,0,11,0,0.0,0,71177.45555555556
T1238375,2023-12-08T17:03:45.974Z,ACC685023,ACC543277,904.4,deposit,retail,Dubai,mobile,False,5656.843080659166,0.9,10.0,0.65,ACH,35.110.38.176,D4766899,2023-12-08T17:03:45.974Z,5656.843080659166,5656.843080659166,17,6,0,12,0,0.0,0,72326.19166666667
T3433173,2023-12-20T07:25:38.121Z,ACC463275,ACC867923,19.72,transfer,retail,London,web,False,5240.996322187778,-0.87,6.0,0.12,ACH,121.96.163.185,D9365871,2023-12-20T07:25:38.121Z,5240.996322187778,5240.996322187778,7,4,0,12,0,0.0,0,67523.41428571429
T3214120,2023-12-17T02:03:04.767Z,ACC955078,ACC992322,85.4,payment,restaurant,Berlin,pos,False,,0.13,2.0,0.69,ACH,127.174.53.188,D4194233,2023-12-17T02:03:04.767Z,,2566.543702108889,2,1,1,12,0,0.0,0,9999.0
T4827219,2023-12-28T07:40:09.296Z,ACC142397,ACC719400,728.66,deposit,utilities,Singapore,mobile,False,,1.02,13.0,0.81,ACH,14.150.59.229,D5144525,2023-12-28T07:40:09.296Z,,2566.543702108889,7,5,0,12,0,0.0,0,9999.0
T1789634,2023-12-26T11:08:23.838Z,ACC764541,ACC677246,187.57,payment,grocery,Singapore,atm,False,5650.505321702222,-2.35,7.0,0.99,ACH,203.75.216.253,D8914221,2023-12-26T11:08:23.838Z,5650.505321702222,5650.505321702222,11,3,0,12,0,0.0,0,98644.95555555556
T2840785,2023-12-17T08:45:36.379Z,ACC737298,ACC974114,46.29,transfer,other,Toronto,atm,False,2578.1537405288886,-1.45,18.0,0.87,UPI,38.79.52.193,D1161989,2023-12-17T08:45:36.379Z,2578.1537405288886,2578.1537405288886,8,1,1,12,0,0.0,0,86838.90333333334
T3405932,2023-12-27T06:42:17.671Z,ACC658851,ACC663964,1438.36,deposit,entertainment,Berlin,pos,False,2645.643703292222,0.85,14.0,0.83,card,208.43.52.57,D7017997,2023-12-27T06:42:17.671Z,2645.643703292222,2645.643703292222,6,4,0,12,0,0.0,0,27072.86666666667
T247418,2023-11-19T06:11:41.777Z,ACC228648,ACC708020,1139.38,deposit,online,Sydney,web,False,,0.58,3.0,0.77,UPI,135.156.16.110,D7196482,2023-11-19T06:11:41.777Z,,2566.543702108889,6,1,1,11,0,0.0,0,20471.254166666666
T4986825,2023-12-10T10:03:30.925Z,ACC149686,ACC633438,14.07,transfer,grocery,New York,mobile,False,6695.779061009444,0.75,7.0,0.67,wire_transfer,182.113.226.247,D4049500,2023-12-10T10:03:30.925Z,6695.779061009444,6695.779061009444,10,1,1,12,0,0.0,0,93638.98333333334
T1679920,2023-11-23T05:41:03.944Z,ACC379964,ACC332625,14.72,payment,travel,Sydney,mobile,False,1202.918784149722,-1.05,2.0,0.39,card,152.120.52.163,D5328259,2023-11-23T05:41:03.944Z,1202.918784149722,1202.918784149722,5,5,0,11,0,0.0,0,64575.39444444445
T1350952,2023-12-19T06:18:40.330Z,ACC924822,ACC206832,625.65,deposit,entertainment,Sydney,mobile,False,6807.375478117222,-0.3,5.0,0.49,UPI,100.103.46.194,D7403649,2023-12-19T06:18:40.330Z,6807.375478117222,6807.375478117222,6,3,0,12,0,0.0,0,94138.67916666668
T265477,2023-11-13T03:16:01.056Z,ACC993210,ACC825587,36.65,transfer,utilities,London,web,False,,-0.41,4.0,0.47,wire_transfer,137.108.165.120,D1429801,2023-11-13T03:16:01.056Z,,2566.543702108889,3,2,0,11,0,0.0,0,70147.36666666667
T1733014,2023-11-11T15:22:23.260Z,ACC336280,ACC164439,1240.96,deposit,restaurant,Dubai,mobile,True,546.8380954961111,0.8,18.0,0.78,card,250.165.244.0,D3536581,2023-11-11T15:22:23.260Z,546.8380954961111,546.8380954961111,15,7,1,11,0,0.0,0,83638.22333333334
T3845752,2023-11-23T13:06:18.275Z,ACC668500,ACC536481,1600.96,deposit,travel,Toronto,mobile,False,-904.1960815247222,0.81,12.0,0.11,ACH,227.88.231.125,D9458970,2023-11-23T13:06:18.275Z,904.1960815247222,904.1960815247222,13,5,0,11,0,0.0,0,9999.0
T1066210,2023-12-12T01:10:59.489Z,ACC209620,ACC187259,1505.17,deposit,other,New York,atm,False,-212.49232468,-1.08,11.0,0.7,wire_transfer,53.245.114.39,D3935606,2023-12-12T01:10:59.489Z,212.49232468,212.49232468,1,3,0,12,0,0.0,0,9999.0
T2701123,2023-12-09T15:44:20.478Z,ACC378623,ACC354708,23.37,payment,retail,London,atm,False,330.7487706063889,-1.17,10.0,0.14,wire_transfer,227.190.199.23,D4011018,2023-12-09T15:44:20.478Z,330.7487706063889,330.7487706063889,15,7,1,12,0,0.0,0,99383.8625
T197331,2023-12-24T04:59:05.641Z,ACC620541,ACC157551,486.51,withdrawal,travel,Toronto,mobile,False,,1.36,11.0,0.29,wire_transfer,214.87.123.216,D3288001,2023-12-24T04:59:05.641Z,,2566.543702108889,4,1,1,12,0,0.0,0,72919.84444444445
T3806711,2023-12-17T00:49:36.856Z,ACC914439,ACC748884,18.92,transfer,utilities,Sydney,atm,False,4169.647688126945,0.45,6.0,0.03,UPI,164.127.147.93,D4757720,2023-12-17T00:49:36.856Z,4169.647688126945,4169.647688126945,0,1,1,12,0,0.0,0,68730.62777777777
T942826,2023-12-26T00:09:22.452Z,ACC820761,ACC173404,188.78,payment,entertainment,Toronto,atm,False,,-0.63,14.0,0.55,UPI,185.86.42.254,D3616669,2023-12-26T00:09:22.452Z,,2566.543702108889,0,3,0,12,0,0.0,0,70761.71388888889
T1037715,2023-12-20T21:04:31.905Z,ACC451126,ACC100137,73.19,withdrawal,retail,Dubai,pos,False,,0.92,9.0,0.72,UPI,157.69.183.8,D3934329,2023-12-20T21:04:31.905Z,,2566.543702108889,21,4,0,12,1,212.78,1,77240.45999999999
T2341355,2023-11-22T05:41:28.848Z,ACC839834,ACC729640,5.69,withdrawal,retail,Sydney,pos,False,3826.3313734822223,-1.74,9.0,0.2,card,254.225.230.84,D5351186,2023-11-22T05:41:28.848Z,3826.3313734822223,3826.3313734822223,5,4,0,11,0,0.0,0,159738.43333333332
T2596631,2023-12-17T02:14:16.542Z,ACC442387,ACC785296,371.16,withdrawal,grocery,Singapore,pos,False,7884.421756423611,0.1,9.0,0.84,UPI,107.253.169.42,D6515260,2023-12-17T02:14:16.542Z,7884.421756423611,7884.421756423611,2,1,1,12,0,0.0,0,56605.691666666666
T1359041,2023-12-21T16:21:29.486Z,ACC898824,ACC268536,126.13,payment,utilities,Sydney,mobile,False,,1.35,6.0,0.05,ACH,172.100.253.24,D2791421,2023-12-21T16:21:29.486Z,,2566.543702108889,16,5,0,12,0,0.0,0,113586.27916666667
T3863920,2023-11-14T17:25:02.532Z,ACC939902,ACC135588,945.86,deposit,entertainment,London,pos,False,6695.476957269444,-0.24,9.0,0.1,wire_transfer,255.6.50.15,D2465080,2023-11-14T17:25:02.532Z,6695.476957269444,6695.476957269444,17,3,0,11,0,0.0,0,56678.96666666667
T4184298,2023-11-29T07:43:58.887Z,ACC805058,ACC818492,193.67,withdrawal,restaurant,Singapore,pos,False,4948.352073820278,-0.25,12.0,0.12,ACH,154.84.11.111,D9847811,2023-11-29T07:43:58.887Z,4948.352073820278,4948.352073820278,7,4,0,11,0,0.0,0,49933.79666666667
T4953413,2023-11-14T03:46:13.666Z,ACC629769,ACC236836,188.32,payment,other,New York,pos,False,1659.9241236938888,-0.24,6.0,0.58,ACH,173.107.15.106,D2939550,2023-11-14T03:46:13.666Z,1659.9241236938888,1659.9241236938888,3,3,0,11,0,0.0,0,58827.06111111111
T4582766,2023-11-28T18:09:00.334Z,ACC356179,ACC245066,1544.33,deposit,travel,Singapore,pos,False,7132.391261685556,-0.61,10.0,0.67,ACH,147.165.209.237,D7097487,2023-11-28T18:09:00.334Z,7132.391261685556,7132.391261685556,18,3,0,11,0,0.0,0,102988.3
T2540107,2023-12-30T18:08:42.534Z,ACC778033,ACC382798,133.1,payment,retail,Berlin,web,False,6555.109625775,0.49,18.0,0.05,ACH,52.56.43.190,D7057227,2023-12-30T18:08:42.534Z,6555.109625775,6555.109625775,18,7,1,12,0,0.0,0,87269.22
T3083215,2023-11-10T16:46:18.256Z,ACC954975,ACC497209,171.92,payment,travel,London,pos,False,5830.234497342778,1.71,15.0,0.63,card,1.217.113.176,D1117861,2023-11-10T16:46:18.256Z,5830.234497342778,5830.234497342778,16,6,0,11,0,0.0,0,66918.59166666666
T1069057,2023-12-05T22:00:25.893Z,ACC927555,ACC869093,57.52,payment,grocery,Dubai,web,False,7713.144232058334,0.81,4.0,0.53,wire_transfer,111.2.75.86,D5928239,2023-12-05T22:00:25.893Z,7713.144232058334,7713.144232058334,22,3,0,12,0,0.0,2,76732.17222222222
T2951015,2023-11-26T23:43:25.447Z,ACC211579,ACC847198,1003.79,deposit,online,Toronto,web,False,-450.0085762736112,0.54,13.0,0.7,card,116.168.115.189,D5449104,2023-11-26T23:43:25.447Z,450.0085762736112,450.0085762736112,23,1,1,11,0,0.0,0,50798.6
T4986072,2023-12-08T07:01:37.779Z,ACC996716,ACC281254,1224.22,deposit,restaurant,London,web,False,1958.3577801608333,1.03,11.0,0.61,ACH,0.34.120.198,D2021628,2023-12-08T07:01:37.779Z,1958.3577801608333,1958.3577801608333,7,6,0,12,0,0.0,0,342951.26666666666
T3095020,2023-12-17T03:51:03.472Z,ACC547218,ACC260077,17.23,transfer,online,Berlin,atm,False,5289.22910986139,-2.14,13.0,0.39,wire_transfer,223.199.222.73,D9534923,2023-12-17T03:51:03.472Z,5289.22910986139,5289.22910986139,3,1,1,12,0,0.0,0,52759.21458333333
T1716251,2023-11-14T03:26:08.346Z,ACC380381,ACC664914,936.39,deposit,other,Toronto,atm,False,521.3407704897222,-0.55,15.0,0.18,wire_transfer,149.245.208.10,D4765597,2023-11-14T03:26:08.346Z,521.3407704897222,521.3407704897222,3,3,0,11,0,0.0,0,103670.0388888889
T3215788,2023-12-28T14:56:08.547Z,ACC676229,ACC384848,17.3,transfer,utilities,Sydney,pos,False,6475.153270718333,0.17,11.0,0.31,wire_transfer,94.227.30.61,D5768314,2023-12-28T14:56:08.547Z,6475.153270718333,6475.153270718333,14,5,0,12,0,0.0,0,98755.8625
T2663835,2023-12-07T12:10:48.831Z,ACC717434,ACC939605,234.6,withdrawal,entertainment,London,atm,False,5762.167567492777,-0.39,4.0,0.37,ACH,131.244.235.111,D1654760,2023-12-07T12:10:48.831Z,5762.167567492777,5762.167567492777,12,5,0,12,0,0.0,0,111752.10555555556
T4006730,2023-12-10T09:57:01.412Z,ACC458438,ACC200144,0.01,withdrawal,entertainment,Dubai,pos,False,6117.763697433611,-1.02,9.0,0.55,ACH,2.66.13.135,D5494890,2023-12-10T09:57:01.412Z,6117.763697433611,6117.763697433611,9,1,1,12,0,0.0,0,37093.18888888889
T3518781,2023-11-23T06:10:34.360Z,ACC607346,ACC961970,14.67,transfer,online,Dubai,pos,False,2928.43863656,-0.69,9.0,0.86,UPI,215.144.215.174,D9456666,2023-11-23T06:10:34.360Z,2928.43863656,2928.43863656,6,5,0,11,0,0.0,0,98278.925
T4904986,2023-12-28T18:09:32.303Z,ACC854458,ACC902274,7.52,transfer,online,New York,web,False,8005.498171975833,-0.79,11.0,0.57,UPI,81.151.54.101,D3546784,2023-12-28T18:09:32.303Z,8005.498171975833,8005.498171975833,18,5,0,12,0,0.0,0,66115.95238095238
T4483709,2023-12-22T21:52:43.138Z,ACC257977,ACC405395,76.83,payment,utilities,Singapore,mobile,False,1065.5339180263888,-0.6,20.0,0.35,card,22.146.83.141,D2792363,2023-12-22T21:52:43.138Z,1065.5339180263888,1065.5339180263888,21,6,0,12,0,0.0,0,66791.96666666666
